product_id,product_name,category,brand,price,rating,stock,discount_percent,seller,description
P10153,H&M Sports Cap,Fashion,H&M,702.26,4.3,198,15,PrimeSeller,H&M Sports Cap is a best-selling fashion product with long battery life. Ideal for customers looking for reliable quality and value.
P10154,Samsung Gaming Mouse,Electronics,Samsung,27876.38,4.8,179,25,TrustedStore,Samsung Gaming Mouse is a compact electronics product with easy maintenance. Ideal for customers looking for reliable quality and value.
P10155,JBL Smartphone Case,Electronics,JBL,34451.4,4.0,178,10,RetailHub,JBL Smartphone Case is a eco-friendly electronics product with water resistant. Ideal for customers looking for reliable quality and value.
P10156,Adidas Sunglasses,Fashion,Adidas,2165.78,4.3,72,25,TrustedStore,Adidas Sunglasses is a compact fashion product with machine washable. Ideal for customers looking for reliable quality and value.
P10157,Lakme Vitamin C Serum,Beauty,Lakme,971.08,4.9,150,10,QuickCart,Lakme Vitamin C Serum is a stylish beauty product with fast charging. Ideal for customers looking for reliable quality and value.
P10158,JBL Gaming Mouse,Electronics,JBL,23009.27,4.2,39,15,TrustedStore,JBL Gaming Mouse is a budget-friendly electronics product with long battery life. Ideal for customers looking for reliable quality and value.
P10159,Philips Wall Clock,Home,Philips,5801.27,4.4,226,0,DailyDeals,Philips Wall Clock is a customer-favorite home product with travel friendly. Ideal for customers looking for reliable quality and value.
P10160,McGraw Hill Personal Finance 101,Books,McGraw Hill,902.53,4.3,66,15,PrimeSeller,McGraw Hill Personal Finance 101 is a compact books product with noise cancellation. Ideal for customers looking for reliable quality and value.
P10161,Packt Productivity Habits,Books,Packt,304.15,4.4,56,35,RetailHub,Packt Productivity Habits is a premium books product with water resistant. Ideal for customers looking for reliable quality and value.
P10162,Biba Sunglasses,Fashion,Biba,1687.4,4.9,31,5,PrimeSeller,Biba Sunglasses is a best-selling fashion product with noise cancellation. Ideal for customers looking for reliable quality and value.
P10163,OReilly Personal Finance 101,Books,OReilly,817.49,4.9,88,25,QuickCart,OReilly Personal Finance 101 is a lightweight books product with travel friendly. Ideal for customers looking for reliable quality and value.
P10164,Wonderchef Storage Organizer,Home,Wonderchef,2721.6,4.4,178,0,ValueMart,Wonderchef Storage Organizer is a eco-friendly home product with AI-ready. Ideal for customers looking for reliable quality and value.
P10165,HP Bluetooth Speaker,Electronics,HP,29093.54,4.8,121,15,UrbanBasket,HP Bluetooth Speaker is a lightweight electronics product with machine washable. Ideal for customers looking for reliable quality and value.
P10166,Pearson Mindfulness Guide,Books,Pearson,324.1,4.8,181,40,TrustedStore,Pearson Mindfulness Guide is a lightweight books product with long battery life. Ideal for customers looking for reliable quality and value.
P10167,Prestige Vacuum Cleaner,Home,Prestige,629.52,4.0,10,40,QuickCart,Prestige Vacuum Cleaner is a high-performance home product with water resistant. Ideal for customers looking for reliable quality and value.
P10168,Philips Vacuum Cleaner,Home,Philips,3949.65,3.9,153,35,DailyDeals,Philips Vacuum Cleaner is a eco-friendly home product with ergonomic design. Ideal for customers looking for reliable quality and value.
P10169,OReilly AI Simplified,Books,OReilly,1404.74,3.6,221,10,UrbanBasket,OReilly AI Simplified is a durable books product with machine washable. Ideal for customers looking for reliable quality and value.
P10170,Pearson History of India,Books,Pearson,530.51,4.3,162,15,DailyDeals,Pearson History of India is a budget-friendly books product with soft fabric. Ideal for customers looking for reliable quality and value.
P10171,Adidas Sunglasses,Fashion,Adidas,1874.13,3.5,149,10,RetailHub,Adidas Sunglasses is a lightweight fashion product with fast charging. Ideal for customers looking for reliable quality and value.
P10172,Havells Water Bottle,Home,Havells,5064.77,3.5,168,10,ValueMart,Havells Water Bottle is a best-selling home product with travel friendly. Ideal for customers looking for reliable quality and value.
P10173,Dell Power Bank,Electronics,Dell,13351.3,4.9,236,20,QuickCart,Dell Power Bank is a durable electronics product with ergonomic design. Ideal for customers looking for reliable quality and value.
P10174,McGraw Hill AI Simplified,Books,McGraw Hill,1348.52,4.2,239,40,QuickCart,McGraw Hill AI Simplified is a lightweight books product with ergonomic design. Ideal for customers looking for reliable quality and value.
P10175,Dell Webcam,Electronics,Dell,44870.35,4.0,117,10,PrimeSeller,Dell Webcam is a premium electronics product with long battery life. Ideal for customers looking for reliable quality and value.
P10176,Logitech Smart Watch,Electronics,Logitech,14964.87,3.9,37,25,TrustedStore,Logitech Smart Watch is a premium electronics product with easy maintenance. Ideal for customers looking for reliable quality and value.
P10177,Packt AI Simplified,Books,Packt,769.75,3.9,54,5,QuickCart,Packt AI Simplified is a durable books product with fast charging. Ideal for customers looking for reliable quality and value.
P10178,OReilly Machine Learning Basics,Books,OReilly,675.22,4.6,103,25,TrustedStore,OReilly Machine Learning Basics is a budget-friendly books product with noise cancellation. Ideal for customers looking for reliable quality and value.
P10179,Lakme Sunscreen,Beauty,Lakme,4728.33,3.6,121,25,ValueMart,Lakme Sunscreen is a lightweight beauty product with long battery life. Ideal for customers looking for reliable quality and value.
P10180,Philips Water Bottle,Home,Philips,4510.11,3.4,5,40,QuickCart,Philips Water Bottle is a stylish home product with ergonomic design. Ideal for customers looking for reliable quality and value.
P10181,Levis Casual Denim Jacket,Fashion,Levis,575.71,3.4,220,10,UrbanBasket,Levis Casual Denim Jacket is a best-selling fashion product with water resistant. Ideal for customers looking for reliable quality and value.
P10182,Philips Electric Kettle,Home,Philips,1073.43,4.8,195,0,RetailHub,Philips Electric Kettle is a budget-friendly home product with water resistant. Ideal for customers looking for reliable quality and value.
P10183,OReilly History of India,Books,OReilly,1451.4,3.9,193,40,QuickCart,OReilly History of India is a budget-friendly books product with water resistant. Ideal for customers looking for reliable quality and value.
P10184,Prestige LED Table Lamp,Home,Prestige,654.6,4.7,117,20,PrimeSeller,Prestige LED Table Lamp is a premium home product with ergonomic design. Ideal for customers looking for reliable quality and value.
P10185,Samsung USB-C Fast Charger,Electronics,Samsung,37275.1,4.0,146,25,ValueMart,Samsung USB-C Fast Charger is a premium electronics product with AI-ready. Ideal for customers looking for reliable quality and value.
P10186,Logitech Smart Watch,Electronics,Logitech,2441.97,4.5,102,35,PrimeSeller,Logitech Smart Watch is a stylish electronics product with ergonomic design. Ideal for customers looking for reliable quality and value.
P10187,Penguin Startup Playbook,Books,Penguin,321.89,4.0,184,35,DailyDeals,Penguin Startup Playbook is a high-performance books product with ergonomic design. Ideal for customers looking for reliable quality and value.
P10188,Penguin Mindfulness Guide,Books,Penguin,264.15,4.0,248,5,DailyDeals,Penguin Mindfulness Guide is a compact books product with long battery life. Ideal for customers looking for reliable quality and value.
P10189,Havells Storage Organizer,Home,Havells,4155.17,4.3,244,35,ValueMart,Havells Storage Organizer is a customer-favorite home product with soft fabric. Ideal for customers looking for reliable quality and value.
P10190,Ikea Storage Organizer,Home,Ikea,4125.26,4.9,162,10,ShopNest,Ikea Storage Organizer is a premium home product with machine washable. Ideal for customers looking for reliable quality and value.
P10191,Anker USB-C Fast Charger,Electronics,Anker,28643.33,4.5,140,0,QuickCart,Anker USB-C Fast Charger is a premium electronics product with soft fabric. Ideal for customers looking for reliable quality and value.
P10192,Wonderchef Vacuum Cleaner,Home,Wonderchef,2170.43,4.1,26,5,DailyDeals,Wonderchef Vacuum Cleaner is a best-selling home product with machine washable. Ideal for customers looking for reliable quality and value.
P10193,Samsung Portable SSD,Electronics,Samsung,43397.33,4.1,205,35,PrimeSeller,Samsung Portable SSD is a lightweight electronics product with fast charging. Ideal for customers looking for reliable quality and value.
P10194,WOW Shampoo,Beauty,WOW,3889.95,4.7,139,30,UrbanBasket,WOW Shampoo is a eco-friendly beauty product with ergonomic design. Ideal for customers looking for reliable quality and value.
P10195,Anker Portable SSD,Electronics,Anker,42211.0,4.7,78,5,PrimeSeller,Anker Portable SSD is a customer-favorite electronics product with long battery life. Ideal for customers looking for reliable quality and value.
P10196,Logitech Wireless Bluetooth Headphones,Electronics,Logitech,4427.23,3.8,62,0,ShopNest,Logitech Wireless Bluetooth Headphones is a customer-favorite electronics product with ergonomic design. Ideal for customers looking for reliable quality and value.
P10197,Zara Handbag,Fashion,Zara,4340.4,3.6,102,40,PrimeSeller,Zara Handbag is a best-selling fashion product with soft fabric. Ideal for customers looking for reliable quality and value.
P10198,Havells Storage Organizer,Home,Havells,1738.76,3.4,126,25,DailyDeals,Havells Storage Organizer is a customer-favorite home product with ergonomic design. Ideal for customers looking for reliable quality and value.
P10199,Maybelline Sunscreen,Beauty,Maybelline,2239.25,3.2,226,10,PrimeSeller,Maybelline Sunscreen is a eco-friendly beauty product with soft fabric. Ideal for customers looking for reliable quality and value.
P10200,Ikea Air Fryer,Home,Ikea,1824.06,4.6,221,40,ValueMart,Ikea Air Fryer is a high-performance home product with long battery life. Ideal for customers looking for reliable quality and value.
P10201,Maybelline Vitamin C Serum,Beauty,Maybelline,5347.21,4.7,58,0,ValueMart,Maybelline Vitamin C Serum is a durable beauty product with easy maintenance. Ideal for customers looking for reliable quality and value.
P10202,Logitech USB-C Fast Charger,Electronics,Logitech,42702.64,4.8,59,40,RetailHub,Logitech USB-C Fast Charger is a high-performance electronics product with water resistant. Ideal for customers looking for reliable quality and value.
P10203,Logitech Smart Watch,Electronics,Logitech,2709.75,4.8,78,30,RetailHub,Logitech Smart Watch is a compact electronics product with travel friendly. Ideal for customers looking for reliable quality and value.
P10204,Borosil Bedsheet Set,Home,Borosil,5689.62,4.5,32,10,DailyDeals,Borosil Bedsheet Set is a stylish home product with water resistant. Ideal for customers looking for reliable quality and value.
P10205,JBL Power Bank,Electronics,JBL,49772.48,3.2,152,25,ShopNest,JBL Power Bank is a lightweight electronics product with noise cancellation. Ideal for customers looking for reliable quality and value.
P10206,Loreal Sunscreen,Beauty,Loreal,2112.9,4.8,64,0,UrbanBasket,Loreal Sunscreen is a budget-friendly beauty product with travel friendly. Ideal for customers looking for reliable quality and value.
P10207,Lakme Face Wash,Beauty,Lakme,353.37,3.4,49,25,ShopNest,Lakme Face Wash is a stylish beauty product with AI-ready. Ideal for customers looking for reliable quality and value.
P10208,Pearson AI Simplified,Books,Pearson,1144.78,4.0,152,0,DailyDeals,Pearson AI Simplified is a high-performance books product with noise cancellation. Ideal for customers looking for reliable quality and value.
P10209,Pearson Data Science Handbook,Books,Pearson,953.53,3.8,21,25,DailyDeals,Pearson Data Science Handbook is a durable books product with fast charging. Ideal for customers looking for reliable quality and value.
P10210,Ikea Vacuum Cleaner,Home,Ikea,3081.26,3.5,99,15,PrimeSeller,Ikea Vacuum Cleaner is a customer-favorite home product with noise cancellation. Ideal for customers looking for reliable quality and value.
P10211,Levis Ethnic Kurta,Fashion,Levis,5557.3,4.2,22,35,RetailHub,Levis Ethnic Kurta is a premium fashion product with travel friendly. Ideal for customers looking for reliable quality and value.
P10212,JBL Bluetooth Speaker,Electronics,JBL,432.97,4.3,56,40,PrimeSeller,JBL Bluetooth Speaker is a eco-friendly electronics product with water resistant. Ideal for customers looking for reliable quality and value.
P10213,Boat Power Bank,Electronics,Boat,45213.88,4.2,238,20,DailyDeals,Boat Power Bank is a durable electronics product with soft fabric. Ideal for customers looking for reliable quality and value.
P10214,HarperCollins AI Simplified,Books,HarperCollins,352.35,3.3,26,25,TrustedStore,HarperCollins AI Simplified is a eco-friendly books product with travel friendly. Ideal for customers looking for reliable quality and value.
